07-04-2020,2.6992
08-04-2020,2.4614
09-04-2020,3.4609
10-04-2020,0
13-04-2020,-0.5116
14-04-2020,0
15-04-2020,0.8703
16-04-2020,1.2157
17-04-2020,3.332
20-04-2020,0.7124
21-04-2020,-3.3507
22-04-2020,0.963
23-04-2020,1.1446
24-04-2020,-2.2633
27-04-2020,1.0035
28-04-2020,1.2992
29-04-2020,0.6413
30-04-2020,0.8246
01-05-2020,0
04-05-2020,-3.2342
05-05-2020,-0.6915
06-05-2020,0.8511
07-05-2020,-0.3836
08-05-2020,-0.8471
11-05-2020,-0.466
12-05-2020,-0.9754
13-05-2020,1.6548
14-05-2020,-0.7364
15-05-2020,-0.039
18-05-2020,-2.5
19-05-2020,-0.4407
20-05-2020,1.2475
21-05-2020,0.3577
22-05-2020,-0.0396
25-05-2020,0
26-05-2020,0.5151
27-05-2020,0.3153
28-05-2020,0.9823
29-05-2020,1.2062
01-06-2020,2.4221
02-06-2020,1.8018
03-06-2020,0.7006
04-06-2020,-1.2083
05-06-2020,1.2231
08-06-2020,1.5379
09-06-2020,-1.4064
10-06-2020,0.6584
11-06-2020,-0.7631
12-06-2020,-0.4028
15-06-2020,-0.625
16-06-2020,0.296
17-06-2020,1.0328
18-06-2020,1.4969
19-06-2020,0.6835
22-06-2020,1.1075
23-06-2020,0.2473
24-06-2020,-1.5509
25-06-2020,0.2148
26-06-2020,0.8932
29-06-2020,-1.3102
30-06-2020,-0.1076
01-07-2020,0.2514
02-07-2020,0.8599
03-07-2020,0.4618
06-07-2020,1.5559
07-07-2020,0.5571
08-07-2020,-0.3116
09-07-2020,0.6947
10-07-2020,-0.2415
13-07-2020,-0.5187
14-07-2020,-0.3823
15-07-2020,-0.314
16-07-2020,-0.21
17-07-2020,0.7015
20-07-2020,0.5225
21-07-2020,0.6237
22-07-2020,-0.0344
23-07-2020,1.0334
24-07-2020,-0.1705
27-07-2020,-0.444
28-07-2020,0.4117
29-07-2020,0.2392
30-07-2020,-0.4772
31-07-2020,0.5822
03-08-2020,0.681
04-08-2020,1.3189
05-08-2020,-0.1001
06-08-2020,0.9021
07-08-2020,0.596
10-08-2020,0.7571
11-08-2020,-0.1633
12-08-2020,-0.1963
13-08-2020,0.918
14-08-2020,-0.1949
17-08-2020,0.5859
18-08-2020,1.165
19-08-2020,1.4395
20-08-2020,1.3876
21-08-2020,1.5241
24-08-2020,1.6238
25-08-2020,-0.1809
26-08-2020,0.8457
27-08-2020,0.3594
28-08-2020,-0.0597
31-08-2020,-4.5685
01-09-2020,0.1564
02-09-2020,1.2808
03-09-2020,0.5861
04-09-2020,-1.196
07-09-2020,-0.2483
08-09-2020,-1.0579
09-09-2020,-1.0377
